SeriesCode,SeriesDescription,GeoAreaName,TimePeriod,Value
Poverty,Proportion of population below international poverty line (%),Iceland,2007,0
Poverty,Proportion of population below international poverty line (%),Iceland,2008,0
Poverty,Proportion of population below international poverty line (%),Iceland,2009,0
Poverty,Proportion of population below international poverty line (%),Iceland,2010,0.2
Poverty,Proportion of population below international poverty line (%),Iceland,2011,0.2
Poverty,Proportion of population below international poverty line (%),Iceland,2012,0
Poverty,Proportion of population below international poverty line (%),Iceland,2013,0
Poverty,Proportion of population below international poverty line (%),Iceland,2014,0
Poverty,Proportion of population below international poverty line (%),India,2004,38.2
Poverty,Proportion of population below international poverty line (%),India,2009,31.1
Poverty,Proportion of population below international poverty line (%),India,2011,21.2
Poverty,Proportion of population below international poverty line (%),Indonesia,2000,39.3
Poverty,Proportion of population below international poverty line (%),Indonesia,2001,35.5
Poverty,Proportion of population below international poverty line (%),Indonesia,2002,22.8
Poverty,Proportion of population below international poverty line (%),Indonesia,2003,22.6
Poverty,Proportion of population below international poverty line (%),Indonesia,2004,23.9
Poverty,Proportion of population below international poverty line (%),Indonesia,2005,21.1
Poverty,Proportion of population below international poverty line (%),Indonesia,2006,27.4
Poverty,Proportion of population below international poverty line (%),Indonesia,2007,22.4
Poverty,Proportion of population below international poverty line (%),Indonesia,2008,21.8
Poverty,Proportion of population below international poverty line (%),Indonesia,2009,18.2
Poverty,Proportion of population below international poverty line (%),Indonesia,2010,15.7
Poverty,Proportion of population below international poverty line (%),Indonesia,2011,13.3
Poverty,Proportion of population below international poverty line (%),Indonesia,2012,11.6
Poverty,Proportion of population below international poverty line (%),Indonesia,2013,9.4
Poverty,Proportion of population below international poverty line (%),Indonesia,2014,7.9
Poverty,Proportion of population below international poverty line (%),Indonesia,2015,7.2
Poverty,Proportion of population below international poverty line (%),Indonesia,2016,6.5
Poverty,Proportion of population below international poverty line (%),Indonesia,2017,5.7
Poverty,Proportion of population below international poverty line (%),Iraq,2006,2.1
Poverty,Proportion of population below international poverty line (%),Iraq,2012,2.5
Poverty,Proportion of population below international poverty line (%),Ireland,2003,0.2
Poverty,Proportion of population below international poverty line (%),Ireland,2004,0
Poverty,Proportion of population below international poverty line (%),Ireland,2005,0
Poverty,Proportion of population below international poverty line (%),Ireland,2006,0.1
Poverty,Proportion of population below international poverty line (%),Ireland,2007,0
Poverty,Proportion of population below international poverty line (%),Ireland,2008,0.2
Poverty,Proportion of population below international poverty line (%),Ireland,2009,0.5
Poverty,Proportion of population below international poverty line (%),Ireland,2010,0.5
Poverty,Proportion of population below international poverty line (%),Ireland,2011,0.5
Poverty,Proportion of population below international poverty line (%),Ireland,2012,0.2
Poverty,Proportion of population below international poverty line (%),Ireland,2013,0.7
Poverty,Proportion of population below international poverty line (%),Ireland,2014,0.5
Poverty,Proportion of population below international poverty line (%),Ireland,2015,0.2
Poverty,Proportion of population below international poverty line (%),Israel,2001,0.2
Poverty,Proportion of population below international poverty line (%),Israel,2005,0.5
Poverty,Proportion of population below international poverty line (%),Israel,2007,0.5
Poverty,Proportion of population below international poverty line (%),Israel,2010,0.2
Poverty,Proportion of population below international poverty line (%),Israel,2012,0.5
Poverty,Proportion of population below international poverty line (%),Israel,2014,0.5
Poverty,Proportion of population below international poverty line (%),Israel,2016,0.2
Poverty,Proportion of population below international poverty line (%),Italy,2003,0.7
Poverty,Proportion of population below international poverty line (%),Italy,2004,0.7
Poverty,Proportion of population below international poverty line (%),Italy,2005,0.7
Poverty,Proportion of population below international poverty line (%),Italy,2006,0.7
Poverty,Proportion of population below international poverty line (%),Italy,2007,0.7
Poverty,Proportion of population below international poverty line (%),Italy,2008,0.7
Poverty,Proportion of population below international poverty line (%),Italy,2009,1
Poverty,Proportion of population below international poverty line (%),Italy,2010,1.2
Poverty,Proportion of population below international poverty line (%),Italy,2011,1.2
Poverty,Proportion of population below international poverty line (%),Italy,2012,1.2
Poverty,Proportion of population below international poverty line (%),Italy,2013,1.4
Poverty,Proportion of population below international poverty line (%),Italy,2014,1.2
Poverty,Proportion of population below international poverty line (%),Italy,2015,2
Poverty,Proportion of population below international poverty line (%),Jamaica,2002,2.8
Poverty,Proportion of population below international poverty line (%),Jamaica,2004,1.7
Poverty,Proportion of population below international poverty line (%),Japan,2008,0.2
Poverty,Proportion of population below international poverty line (%),Kazakhstan,2001,10.3
Poverty,Proportion of population below international poverty line (%),Kazakhstan,2002,6.8
Poverty,Proportion of population below international poverty line (%),Kazakhstan,2003,4.6
Poverty,Proportion of population below international poverty line (%),Kazakhstan,2004,2.3
Poverty,Proportion of population below international poverty line (%),Kazakhstan,2005,6.9
Poverty,Proportion of population below international poverty line (%),Kazakhstan,2006,0.6
Poverty,Proportion of population below international poverty line (%),Kazakhstan,2007,0.3
